Node ID,Parent ID,Node Type,Sort Key,Path,Layer ID,Layer Name,Name,Phase,Outcome,Depends On,Parallel Safe,Projects,Files / Globs,Schema Contexts,Contracts / APIs,Gate,Acceptance,Baseline Version,Record Version,Effective From,Status,Breakdown Complete,Manual Progress,Owner,Priority,Risk,Source,Change ID,Supersedes Version,Is Current,Notes
WI-09-1.1.1,M-09-1.1,WorkItem,09.001.001.001,09 ASSURANCE > F-09-1 Acceptance and Traceability > M-09-1.1 Acceptance criterion and verification method > WI-09-1.1.1 Acceptance criterion model,09,ASSURANCE,Acceptance criterion model,P1,,,,Nexus.Assurance.Core,,assurance,Nexus.Assurance.Contracts,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-09-1.1.1.1,WI-09-1.1.1,Task,09.001.001.001.001,09 ASSURANCE > F-09-1 Acceptance and Traceability > M-09-1.1 Acceptance criterion and verification method > WI-09-1.1.1 Acceptance criterion model > T-09-1.1.1.1 Define AcceptanceCriterion,09,ASSURANCE,Define AcceptanceCriterion,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-09-1.1.1.1.1,T-09-1.1.1.1,Subtask,09.001.001.001.001.001,09 ASSURANCE > F-09-1 Acceptance and Traceability > M-09-1.1 Acceptance criterion and verification method > WI-09-1.1.1 Acceptance criterion model > T-09-1.1.1.1 Define AcceptanceCriterion > S-09-1.1.1.1.1 Criterion text must be checkable - reject empty or unfalsifiable phrasing,09,ASSURANCE,Criterion text must be checkable - reject empty or unfalsifiable phrasing,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-09-1.1.1.1.2,T-09-1.1.1.1,Subtask,09.001.001.001.001.002,09 ASSURANCE > F-09-1 Acceptance and Traceability > M-09-1.1 Acceptance criterion and verification method > WI-09-1.1.1 Acceptance criterion model > T-09-1.1.1.1 Define AcceptanceCriterion > S-09-1.1.1.1.2 Ref computed persisted column ACC-00000001,09,ASSURANCE,Ref computed persisted column ACC-00000001,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-09-1.1.1.1.3,T-09-1.1.1.1,Subtask,09.001.001.001.001.003,"09 ASSURANCE > F-09-1 Acceptance and Traceability > M-09-1.1 Acceptance criterion and verification method > WI-09-1.1.1 Acceptance criterion model > T-09-1.1.1.1 Define AcceptanceCriterion > S-09-1.1.1.1.3 Polymorphic link to a DEVELOPER node by layer, type and id - no cross-schema FK",09,ASSURANCE,"Polymorphic link to a DEVELOPER node by layer, type and id - no cross-schema FK",P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-09-1.1.1.2,WI-09-1.1.1,Task,09.001.001.001.002,09 ASSURANCE > F-09-1 Acceptance and Traceability > M-09-1.1 Acceptance criterion and verification method > WI-09-1.1.1 Acceptance criterion model > T-09-1.1.1.2 Define VerificationMethod with the five method kinds,09,ASSURANCE,Define VerificationMethod with the five method kinds,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-09-1.1.1.2.1,T-09-1.1.1.2,Subtask,09.001.001.001.002.001,"09 ASSURANCE > F-09-1 Acceptance and Traceability > M-09-1.1 Acceptance criterion and verification method > WI-09-1.1.1 Acceptance criterion model > T-09-1.1.1.2 Define VerificationMethod with the five method kinds > S-09-1.1.1.2.1 Test, Inspection, Analysis, Demonstration, Evaluation",09,ASSURANCE,"Test, Inspection, Analysis, Demonstration, Evaluation",P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-09-1.1.1.2.2,T-09-1.1.1.2,Subtask,09.001.001.001.002.002,09 ASSURANCE > F-09-1 Acceptance and Traceability > M-09-1.1 Acceptance criterion and verification method > WI-09-1.1.1 Acceptance criterion model > T-09-1.1.1.2 Define VerificationMethod with the five method kinds > S-09-1.1.1.2.2 Method carries the profile it belongs to,09,ASSURANCE,Method carries the profile it belongs to,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
WI-09-1.1.2,M-09-1.1,WorkItem,09.001.001.002,09 ASSURANCE > F-09-1 Acceptance and Traceability > M-09-1.1 Acceptance criterion and verification method > WI-09-1.1.2 Traceability and gap reporting,09,ASSURANCE,Traceability and gap reporting,P1,,,,Nexus.Assurance.Core,,assurance,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-09-1.1.2.1,WI-09-1.1.2,Task,09.001.001.002.001,"09 ASSURANCE > F-09-1 Acceptance and Traceability > M-09-1.1 Acceptance criterion and verification method > WI-09-1.1.2 Traceability and gap reporting > T-09-1.1.2.1 TraceabilityLink across Requirement, Criterion, Method, Evidence",09,ASSURANCE,"TraceabilityLink across Requirement, Criterion, Method, Evidence",P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-09-1.1.2.2,WI-09-1.1.2,Task,09.001.001.002.002,"09 ASSURANCE > F-09-1 Acceptance and Traceability > M-09-1.1 Acceptance criterion and verification method > WI-09-1.1.2 Traceability and gap reporting > T-09-1.1.2.2 Gap query - criteria without methods, work items without criteria",09,ASSURANCE,"Gap query - criteria without methods, work items without criteria",P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-09-1.1.2.2.1,T-09-1.1.2.2,Subtask,09.001.001.002.002.001,"09 ASSURANCE > F-09-1 Acceptance and Traceability > M-09-1.1 Acceptance criterion and verification method > WI-09-1.1.2 Traceability and gap reporting > T-09-1.1.2.2 Gap query - criteria without methods, work items without criteria > S-09-1.1.2.2.1 Unit test proving a work item with no criterion appears in the gap report",09,ASSURANCE,Unit test proving a work item with no criterion appears in the gap report,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
M-09-1.2,F-09-1,Milestone,09.001.002,09 ASSURANCE > F-09-1 Acceptance and Traceability > M-09-1.2 Evidence and verdict,09,ASSURANCE,Evidence and verdict,P1,"A pass or fail is a stored record pointing at what proved it, not a statement in a pull request.",M-09-1.1 | M-08-1.3,Yes,,,schema:assurance,,GATE_A,"A VerificationRun records method, criterion, actor, timestamp and verdict. | Evidence references a DELIVERY PipelineRun, a document, or an uploaded artefact. | A verdict of Pass without any linked evidence is rejected at write time. | A criterion's current verdict is derivable from its most recent run.",1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
WI-09-1.2.1,M-09-1.2,WorkItem,09.001.002.001,09 ASSURANCE > F-09-1 Acceptance and Traceability > M-09-1.2 Evidence and verdict > WI-09-1.2.1 Evidence model,09,ASSURANCE,Evidence model,P1,,,,Nexus.Assurance.Core,,assurance,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-09-1.2.1.1,WI-09-1.2.1,Task,09.001.002.001.001,09 ASSURANCE > F-09-1 Acceptance and Traceability > M-09-1.2 Evidence and verdict > WI-09-1.2.1 Evidence model > T-09-1.2.1.1 Define Evidence with source kind and opaque reference,09,ASSURANCE,Define Evidence with source kind and opaque reference,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-09-1.2.1.1.1,T-09-1.2.1.1,Subtask,09.001.002.001.001.001,"09 ASSURANCE > F-09-1 Acceptance and Traceability > M-09-1.2 Evidence and verdict > WI-09-1.2.1 Evidence model > T-09-1.2.1.1 Define Evidence with source kind and opaque reference > S-09-1.2.1.1.1 EvidenceKind - PipelineRun, Document, Measurement, Screenshot, Attestation",09,ASSURANCE,"EvidenceKind - PipelineRun, Document, Measurement, Screenshot, Attestation",P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-09-1.2.1.1.2,T-09-1.2.1.1,Subtask,09.001.002.001.001.002,09 ASSURANCE > F-09-1 Acceptance and Traceability > M-09-1.2 Evidence and verdict > WI-09-1.2.1 Evidence model > T-09-1.2.1.1 Define Evidence with source kind and opaque reference > S-09-1.2.1.1.2 Evidence is immutable once written,09,ASSURANCE,Evidence is immutable once written,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-09-1.2.1.2,WI-09-1.2.1,Task,09.001.002.001.002,09 ASSURANCE > F-09-1 Acceptance and Traceability > M-09-1.2 Evidence and verdict > WI-09-1.2.1 Evidence model > T-09-1.2.1.2 Define VerificationRun and QualificationResult,09,ASSURANCE,Define VerificationRun and QualificationResult,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-09-1.2.1.2.1,T-09-1.2.1.2,Subtask,09.001.002.001.002.001,09 ASSURANCE > F-09-1 Acceptance and Traceability > M-09-1.2 Evidence and verdict > WI-09-1.2.1 Evidence model > T-09-1.2.1.2 Define VerificationRun and QualificationResult > S-09-1.2.1.2.1 Reject Pass verdict with zero evidence rows,09,ASSURANCE,Reject Pass verdict with zero evidence rows,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
WI-09-1.2.2,M-09-1.2,WorkItem,09.001.002.002,09 ASSURANCE > F-09-1 Acceptance and Traceability > M-09-1.2 Evidence and verdict > WI-09-1.2.2 Ingest DELIVERY pipeline results as evidence,09,ASSURANCE,Ingest DELIVERY pipeline results as evidence,P1,,,,Nexus.Assurance.Infrastructure,,assurance,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-09-1.2.2.1,WI-09-1.2.2,Task,09.001.002.002.001,09 ASSURANCE > F-09-1 Acceptance and Traceability > M-09-1.2 Evidence and verdict > WI-09-1.2.2 Ingest DELIVERY pipeline results as evidence > T-09-1.2.2.1 Map a PipelineRun result to Evidence against the criteria it covers,09,ASSURANCE,Map a PipelineRun result to Evidence against the criteria it covers,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-09-1.2.2.1.1,T-09-1.2.2.1,Subtask,09.001.002.002.001.001,09 ASSURANCE > F-09-1 Acceptance and Traceability > M-09-1.2 Evidence and verdict > WI-09-1.2.2 Ingest DELIVERY pipeline results as evidence > T-09-1.2.2.1 Map a PipelineRun result to Evidence against the criteria it covers > S-09-1.2.2.1.1 A pipeline covering no declared criterion is recorded but proves nothing,09,ASSURANCE,A pipeline covering no declared criterion is recorded but proves nothing,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
M-09-1.3,F-09-1,Milestone,09.001.003,09 ASSURANCE > F-09-1 Acceptance and Traceability > M-09-1.3 Quality gate V1,09,ASSURANCE,Quality gate V1,P1,An integration cannot complete while a mandatory criterion is unverified. This is what makes Definition of Done enforceable rather than aspirational.,M-09-1.2 | M-07-5.1,No,,,schema:assurance,,GATE_A,"A QualityGate declares which criteria must pass before a work item may integrate. | DEVELOPER's IntegrationRun blocks when the gate is not satisfied, and names the failing criterion. | A gate can be waived only with a recorded Deviation carrying a reason and an approver. | The Foundation Gate acceptance test itself runs through this gate.",1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,High,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
WI-09-1.3.1,M-09-1.3,WorkItem,09.001.003.001,09 ASSURANCE > F-09-1 Acceptance and Traceability > M-09-1.3 Quality gate V1 > WI-09-1.3.1 Gate definition and evaluation,09,ASSURANCE,Gate definition and evaluation,P1,,,,Nexus.Assurance.Core,,assurance,Nexus.Assurance.Contracts,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-09-1.3.1.1,WI-09-1.3.1,Task,09.001.003.001.001,09 ASSURANCE > F-09-1 Acceptance and Traceability > M-09-1.3 Quality gate V1 > WI-09-1.3.1 Gate definition and evaluation > T-09-1.3.1.1 QualityGate with mandatory criterion set,09,ASSURANCE,QualityGate with mandatory criterion set,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-09-1.3.1.2,WI-09-1.3.1,Task,09.001.003.001.002,09 ASSURANCE > F-09-1 Acceptance and Traceability > M-09-1.3 Quality gate V1 > WI-09-1.3.1 Gate definition and evaluation > T-09-1.3.1.2 Gate evaluation API consumed by DEVELOPER integration,09,ASSURANCE,Gate evaluation API consumed by DEVELOPER integration,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-09-1.3.1.2.1,T-09-1.3.1.2,Subtask,09.001.003.001.002.001,"09 ASSURANCE > F-09-1 Acceptance and Traceability > M-09-1.3 Quality gate V1 > WI-09-1.3.1 Gate definition and evaluation > T-09-1.3.1.2 Gate evaluation API consumed by DEVELOPER integration > S-09-1.3.1.2.1 Returns satisfied, or the list of unmet criteria - never a bare false",09,ASSURANCE,"Returns satisfied, or the list of unmet criteria - never a bare false",P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
WI-09-1.3.2,M-09-1.3,WorkItem,09.001.003.002,09 ASSURANCE > F-09-1 Acceptance and Traceability > M-09-1.3 Quality gate V1 > WI-09-1.3.2 Waiver path,09,ASSURANCE,Waiver path,P1,,,,Nexus.Assurance.Core,,assurance,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-09-1.3.2.1,WI-09-1.3.2,Task,09.001.003.002.001,"09 ASSURANCE > F-09-1 Acceptance and Traceability > M-09-1.3 Quality gate V1 > WI-09-1.3.2 Waiver path > T-09-1.3.2.1 Deviation record with reason, approver and expiry",09,ASSURANCE,"Deviation record with reason, approver and expiry",P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-09-1.3.2.1.1,T-09-1.3.2.1,Subtask,09.001.003.002.001.001,"09 ASSURANCE > F-09-1 Acceptance and Traceability > M-09-1.3 Quality gate V1 > WI-09-1.3.2 Waiver path > T-09-1.3.2.1 Deviation record with reason, approver and expiry > S-09-1.3.2.1.1 An expired deviation re-blocks the gate rather than lapsing silently",09,ASSURANCE,An expired deviation re-blocks the gate rather than lapsing silently,P1,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
F-09-2,09,Feature,09.002,09 ASSURANCE > F-09-2 Defects and Non-Conformance,09,ASSURANCE,Defects and Non-Conformance,P2,"Give a failed verification somewhere to go that is not a chat message, and connect it back to the work that must fix it.",,,,,,,,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Medium,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,"Defects, deviations, non-conformance, corrective actions"
M-09-2.1,F-09-2,Milestone,09.002.001,09 ASSURANCE > F-09-2 Defects and Non-Conformance > M-09-2.1 Defect lifecycle,09,ASSURANCE,Defect lifecycle,P2,A failed criterion produces a tracked defect linked to its evidence.,M-09-1.2,Yes,,,schema:assurance,,GATE_B,A Fail verdict can raise a Defect carrying the evidence that revealed it. | A Defect can produce a DEVELOPER WorkItem without retyping its context. | A Defect cannot close while its criterion still fails.,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Medium,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
WI-09-2.1.1,M-09-2.1,WorkItem,09.002.001.001,09 ASSURANCE > F-09-2 Defects and Non-Conformance > M-09-2.1 Defect lifecycle > WI-09-2.1.1 Defect model and DEVELOPER handoff,09,ASSURANCE,Defect model and DEVELOPER handoff,P2,,,,Nexus.Assurance.Core,,assurance,,GATE_B,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Medium,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
M-09-2.2,F-09-2,Milestone,09.002.002,09 ASSURANCE > F-09-2 Defects and Non-Conformance > M-09-2.2 Non-conformance and corrective action,09,ASSURANCE,Non-conformance and corrective action,P2,A systemic problem is distinguishable from a one-off defect and carries a corrective action with an owner.,M-09-2.1,Yes,,,schema:assurance,,GATE_B,"A NonConformance groups repeated defects sharing a root cause. | A CorrectiveAction has an owner, a due date and a verification of its own.",1.0,1.0,2026-08-25,Planned,No,,Unassigned,Medium,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
WI-09-2.2.1,M-09-2.2,WorkItem,09.002.002.001,09 ASSURANCE > F-09-2 Defects and Non-Conformance > M-09-2.2 Non-conformance and corrective action > WI-09-2.2.1 Non-conformance grouping and corrective action,09,ASSURANCE,Non-conformance grouping and corrective action,P2,,,,Nexus.Assurance.Core,,assurance,,GATE_B,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Medium,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
F-09-3,09,Feature,09.003,09 ASSURANCE > F-09-3 Plans and Specifications,09,ASSURANCE,Plans and Specifications,P3,"Move from per-work-item criteria to declared plans, so a product or a release can state up front what proving it will require.",,,,,,,,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Low,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,"Quality plans, verification plans, validation plans, test plans and specifications"
M-09-3.1,F-09-3,Milestone,09.003.001,09 ASSURANCE > F-09-3 Plans and Specifications > M-09-3.1 Test plans and test cases,09,ASSURANCE,Test plans and test cases,P3,Verification is planned as a set rather than assembled per work item.,M-09-1.3,Yes,,,schema:assurance,,,A TestPlan covers a declared scope and reports its own coverage against criteria. | A TestCase is reusable across releases and records each execution separately.,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Low,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
M-09-3.2,F-09-3,Milestone,09.003.002,"09 ASSURANCE > F-09-3 Plans and Specifications > M-09-3.2 Quality, verification and validation plans",09,ASSURANCE,"Quality, verification and validation plans",P3,"A product declares its assurance obligations before it is built, not after it fails.",M-09-3.1 | M-12-1.1,Yes,,,schema:assurance,,,A product's assurance profile selects which plans are mandatory. | Verification asks was it built right; validation asks was it the right thing - both are recorded separately.,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Low,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
F-09-4,09,Feature,09.004,09 ASSURANCE > F-09-4 Inspection and Measurement,09,ASSURANCE,Inspection and Measurement,P3,"Physical and manufactured things are proven by measurement against characteristics, not by executing tests. This is what makes ASSURANCE usable for machine and manufacturing work rather than software only.",,,,,,,,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Low,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,"Inspection plans, inspection characteristics, inspection evidence"
M-09-4.1,F-09-4,Milestone,09.004.001,09 ASSURANCE > F-09-4 Inspection and Measurement > M-09-4.1 Inspection plans and characteristics,09,ASSURANCE,Inspection plans and characteristics,P3,A physical item can be qualified against measured characteristics with tolerances.,M-09-3.1,Yes,,,schema:assurance,,,"A characteristic carries nominal, tolerance, unit and measurement method. | A measurement outside tolerance produces a Fail and a Defect automatically. | Units are explicit on every characteristic - a unitless tolerance is rejected.",1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Low,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
M-09-4.2,F-09-4,Milestone,09.004.002,09 ASSURANCE > F-09-4 Inspection and Measurement > M-09-4.2 Measurement evidence and instrument traceability,09,ASSURANCE,Measurement evidence and instrument traceability,P4,A measurement records what instrument produced it and whether that instrument was in calibration.,M-09-4.1,Yes,,,schema:assurance,,,"A measurement taken with an out-of-calibration instrument is flagged, not silently accepted.",1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Backlog,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
F-09-5,09,Feature,09.005,09 ASSURANCE > F-09-5 Release Qualification,09,ASSURANCE,Release Qualification,P2,"Decide whether a release may ship, from evidence rather than from confidence.",,,,,,,,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Medium,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,"Regression qualification, release qualification, certification evidence"
M-09-5.1,F-09-5,Milestone,09.005.001,09 ASSURANCE > F-09-5 Release Qualification > M-09-5.1 Release qualification,09,ASSURANCE,Release qualification,P2,"A release carries a qualification verdict derived from its criteria, and promotion to Production consults it.",M-09-1.3 | M-07-7.2,Yes,,,,,GATE_B,"A release's qualification is derived from the criteria in its scope, never entered by hand. | DELIVERY promotion to Production is blocked by an unqualified release. | The qualification names every unmet criterion.",1.0,1.0,2026-08-25,Planned,No,,Unassigned,Medium,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
WI-09-5.1.1,M-09-5.1,WorkItem,09.005.001.001,09 ASSURANCE > F-09-5 Release Qualification > M-09-5.1 Release qualification > WI-09-5.1.1 Release qualification derivation,09,ASSURANCE,Release qualification derivation,P2,,,,Nexus.Assurance.Core,,assurance,Nexus.Assurance.Contracts,GATE_B,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Medium,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
M-09-5.2,F-09-5,Milestone,09.005.002,09 ASSURANCE > F-09-5 Release Qualification > M-09-5.2 Regression qualification,09,ASSURANCE,Regression qualification,P3,"A previously passing criterion that starts failing is surfaced as a regression, distinctly from a new failure.",M-09-5.1,Yes,,,,,,A criterion transitioning Pass to Fail is reported as a regression with the run that last passed.,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Low,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
M-09-5.3,F-09-5,Milestone,09.005.003,09 ASSURANCE > F-09-5 Release Qualification > M-09-5.3 Certification evidence,09,ASSURANCE,Certification evidence,P4,Evidence can be assembled into an external-facing certification pack.,M-09-5.2 | M-03-4.1,Yes,,,,,,"A certification pack exports evidence, verdicts and traceability for a declared scope.",1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Backlog,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
F-09-6,09,Feature,09.006,09 ASSURANCE > F-09-6 AI Evaluation,09,ASSURANCE,AI Evaluation,P3,"AI output cannot be verified by assertion. It needs scored evaluation against a fixed question set, and that evaluation is a verification method like any other.",,,,,,,,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Low,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,"AI evaluation as a verification method, evaluation evidence"
M-09-6.1,F-09-6,Milestone,09.006.001,09 ASSURANCE > F-09-6 AI Evaluation > M-09-6.1 Evaluation as a verification method,09,ASSURANCE,Evaluation as a verification method,P3,"An AI evaluation run produces Evidence against an acceptance criterion, so AI quality claims are qualified the same way as everything else.",M-09-1.2 | M-04-5.1,Yes,,,,,,"An AI evaluation run writes Evidence with its score and question set. | A criterion can require a minimum score, and a drop below it fails the gate. | Citation correctness is expressible as a criterion.",1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Low,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
F-09-7,09,Feature,09.007,09 ASSURANCE > F-09-7 Assurance Profiles,09,ASSURANCE,Assurance Profiles,P3,"Different product types need different proof. A game, an ERP module and a boring machine do not share a definition of adequately verified.",,,,,,,,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Low,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,"Verification methods, validation methods, profile selection"
M-09-7.1,F-09-7,Milestone,09.007.001,09 ASSURANCE > F-09-7 Assurance Profiles > M-09-7.1 Profile definition and selection,09,ASSURANCE,Profile definition and selection,P3,A product selects an assurance profile and inherits its mandatory methods.,M-09-3.2,Yes,,,schema:assurance,,,"Software, AI, ERP, machine and consumer profiles exist and differ in mandatory methods. | Selecting a profile is a declaration, not a code change. | An architecture test forbids branching on product identity inside ASSURANCE.",1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Low,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
M-09-7.2,F-09-7,Milestone,09.007.002,09 ASSURANCE > F-09-7 Assurance Profiles > M-09-7.2 Safety-critical profile,09,ASSURANCE,Safety-critical profile,P4,"Safety requirements are verifiable, traceable and cannot be waived by the ordinary deviation path.",M-09-7.1 | M-09-4.1,Yes,,,,,,"A criterion marked safety-critical cannot be waived by a Deviation - only by a named human with recorded authority. | Safety criteria are enumerable per product and their verification state is always current. | No agent may create, modify or waive a safety-critical criterion.",1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Backlog,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
10,,Layer,10,10 OPERATIONS,10,OPERATIONS,OPERATIONS,,"Keep running Nexus systems and products healthy, secure, observable and recoverable.",,,,,,,,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Not Assessed,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
F-10-1,10,Feature,10.001,10 OPERATIONS > F-10-1 Structured Logging and Correlation,10,OPERATIONS,Structured Logging and Correlation,P1,Correlation is disproportionately expensive to retrofit across layers. It is the one Operations capability that must exist before the layers multiply.,,,,,,,,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,"Logs, tracing foundation"
